LIMIT_BAL,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMTSEP,BILL_AMTAUG,BILL_AMTJUL,BILL_AMTJUN,BILL_AMTMAY,BILL_AMTAPR,PAY_AMTSEP,PAY_AMTAUG,PAY_AMTJUL,PAY_AMTJUN,PAY_AMTMAY,PAY_AMTAPR,IS_DEFAULT
1550.0,0,0,0,0,0,2,449.128,489.738,522.877,550.529,599.974,549.506,48.298,50.437,47.089,65.534,0.0,18.6,0
7130.0,0,0,0,0,0,2,107.632,125.643,139.593,153.884,136.4,123.349,32.891,39.525,31.0,6.2,0.0,7.037,0
4960.0,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0
1550.0,0,0,0,0,0,0,897.481,918.561,904.487,915.864,615.753,583.172,54.714999999999996,51.243,43.4,0.0,0.0,9.3,0
3100.0,0,0,0,0,0,0,2548.634,2324.473,2230.698,2133.048,2131.839,2137.605,82.429,82.336,73.532,73.16,79.794,85.529,0
6200.0,2,3,2,2,2,2,2930.399,2855.906,2937.932,2863.408,3156.947,3216.684,0.0,155.0,0.0,372.0,114.7,0.0,1
5270.0,1,2,0,0,0,0,4927.574,4323.942,4335.939,4338.636,4384.361,4648.326,0.217,201.903,202.988,164.3,341.031,0.0,0
1550.0,0,0,0,0,0,0,786.997,788.485,721.308,724.3149999999999,607.662,572.322,42.594,43.958,40.145,20.987,20.739,21.266,0
6200.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6200.0,-1,-1,-1,-1,-1,-2,47.833,34.379,32.488,40.114,0.0,0.0,34.379,32.488,40.114,0.0,0.0,0.0,0
1550.0,0,0,0,0,0,0,1344.873,1345.307,1345.245,1312.354,381.796,309.907,61.752,69.781,44.981,16.74,15.593,13.33,0
1550.0,0,0,0,0,0,0,1114.822,1076.475,1029.789,982.328,912.175,922.157,57.567,57.381,56.42,32.767,102.3,0.0,0
9300.0,-1,-1,-2,-2,-2,-2,929.907,18.352,32.519,-0.775,-0.775,-0.775,18.538,32.767,0.0,0.0,0.0,0.0,0
4030.0,0,0,0,0,0,0,663.245,961.93,1256.213,1699.978,2441.839,2556.8179999999998,310.0,310.0,465.0,775.0,155.0,155.0,0
2480.0,2,2,2,2,2,2,2083.386,2031.647,2150.191,2097.057,2248.244,2296.108,0.0,170.5,0.0,186.0,93.0,0.0,1
3720.0,0,0,0,2,0,0,1015.963,868.062,1007.283,503.998,275.001,62.0,46.778999999999996,155.0,0.217,0.0,62.0,51.646,0
4340.0,0,0,0,0,0,0,4034.154,4075.725,4254.316,3779.334,2207.5099999999998,2256.118,155.0,248.0,170.035,155.0,93.0,62.0,1
6820.0,0,0,0,0,2,0,3504.891,3574.114,3656.295,4041.315,3930.18,4016.67,173.6,186.0,496.0,0.0,155.0,195.3,0
2170.0,0,0,0,0,0,0,2211.416,2182.183,4073.772,1978.513,1622.509,1265.916,111.879,78.213,75.671,94.178,62.899,2170.124,1
620.0,0,0,0,0,0,0,570.896,423.336,279.682,184.791,123.07,24.18,40.393,47.058,31.0,2.449,0.0,0.0,0
6200.0,1,-1,-1,-1,-1,-1,0.0,15.252,0.0,15.159,9.92,22.692,15.252,0.0,15.159,9.92,22.692,165.385,0
620.0,1,2,2,2,2,2,195.703,203.329,241.459,263.655,285.572,276.582,15.5,46.5,31.0,31.0,0.0,12.4,1
15810.0,0,0,0,0,0,0,1970.763,1950.923,1931.92,1891.372,1876.089,1824.536,89.9,93.0,74.4,77.5,55.8,58.9,0
13950.0,-1,2,-1,2,-1,-1,1324.103,201.376,289.57099999999997,88.567,2589.337,0.0,0.0,294.841,0.62,2604.0,0.0,3.596,0
1550.0,0,0,0,0,0,0,1409.229,1416.545,1421.846,1431.115,314.402,335.575,62.0,93.0,68.2,37.2,31.0,31.0,0
3720.0,0,0,0,0,0,-2,1911.863,1881.049,1920.233,1821.064,-1120.836,-1120.836,72.695,105.989,155.806,485.181,0.0,0.0,0
1550.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8680.0,0,0,0,-2,-2,-2,149.451,107.539,0.0,0.0,0.0,32.457,31.527,0.0,0.0,0.0,32.457,1766.07,0
930.0,4,3,2,2,2,2,691.393,671.367,651.682,733.491,712.473,793.817,0.0,0.0,93.0,0.0,93.0,0.0,1
620.0,1,2,0,0,0,2,175.429,168.082,194.773,231.074,253.611,245.055,0.0,34.317,39.618,31.155,0.0,9.3,0
2480.0,0,0,0,0,0,0,2424.696,1949.59,1642.163,1622.168,1525.634,1557.595,65.565,155.124,56.854,48.422,50.251,68.076,0
3720.0,0,0,0,0,0,0,1629.794,1459.852,1370.448,1012.212,747.5649999999999,632.369,62.0,62.0,38.936,31.0,23.25,19.313,0
11470.0,0,0,0,0,0,0,5876.577,5682.052,5807.664,5958.603,6001.662,6090.57,248.0,248.0,279.0,217.0,217.0,201.5,0
1550.0,0,0,0,0,0,0,941.129,890.227,501.487,494.419,443.889,536.889,62.0,62.0,62.0,31.0,93.0,68.2,0
620.0,0,0,0,0,0,0,957.652,506.788,421.383,317.316,543.771,505.98199999999997,155.0,62.464999999999996,93.0,310.155,105.834,8.37,0
4960.0,0,0,0,0,0,0,1849.925,1893.635,1937.593,1979.877,2021.386,2157.104,93.0,93.0,93.0,93.0,173.6,80.6,0
5270.0,0,0,0,0,0,0,5179.387,5299.915,5348.771,4945.926,4259.71,4237.08,380.525,310.0,248.279,186.0,930.0,164.982,0
3100.0,0,0,0,0,-2,-2,64.139,109.151,167.369,0.0,0.0,0.0,46.5,62.0,0.0,0.0,0.0,52.7,0
6510.0,-1,-1,-1,-1,-1,-1,87.637,109.027,136.772,83.7,110.91799999999999,126.325,109.337,137.175,83.948,111.228,126.697,57.071,0
3100.0,0,0,0,0,-1,-1,1688.973,1408.423,1266.97,332.506,34.751,1893.077,76.26,68.82,43.4,34.751,1893.077,68.51,0
7130.0,0,0,0,0,0,0,6629.629,6760.914,6977.17,7053.368,3774.281,6799.974,287.835,372.0,282.1,142.6,130.2,127.1,1
7440.0,-1,3,2,-1,-1,0,196.323,104.16,40.021,84.94,69.471,32.86,0.0,0.31,84.94,69.471,0.0,84.661,0
7440.0,0,0,0,0,0,0,4186.643,4377.603,3618.0099999999998,2884.767,1717.989,1839.416,310.0,310.0,310.0,155.0,155.0,155.0,0
1550.0,2,2,2,2,2,0,1328.35,1328.35,1417.971,1416.514,1414.995,1440.167,31.0,120.9,31.0,31.0,52.7,139.5,1
2480.0,0,0,0,0,0,0,2470.917,2476.156,2477.489,1991.347,1484.59,1489.116,109.80199999999999,108.5,77.5,62.0,77.5,62.0,0
1550.0,0,0,0,0,0,0,2943.822,1519.992,1554.185,1558.339,904.6419999999999,901.976,130.2,68.2,102.3,37.2,34.1,34.1,0
1550.0,0,0,0,0,0,0,1360.9,1317.469,542.314,563.518,574.771,586.799,70.30799999999999,49.724,39.928,20.181,20.894,22.754,0
13640.0,0,0,0,0,0,0,5767.891,7209.298,9684.338,6892.416,6940.342,4050.832,1550.0,3113.888,217.465,199.082,188.666,124.0,0
6820.0,0,0,0,0,0,0,824.445,1033.23,1138.32,1262.599,1387.622,1516.334,279.0,155.0,155.0,155.0,155.0,155.0,0
2170.0,0,0,0,-1,0,0,501.053,32.55,0.0,659.68,670.375,690.525,31.0,0.0,659.68,31.0,31.0,37.2,0
7440.0,-2,-2,-2,-2,-2,-2,98.022,98.022,96.844,98.022,98.022,98.022,98.022,96.844,99.2,98.022,98.022,97.06099999999999,0
11160.0,0,0,0,0,0,0,1626.26,1263.684,966.735,793.693,632.2139999999999,903.278,93.0,93.0,155.0,155.0,593.278,31.0,0
11160.0,-2,-2,-2,-2,-2,-2,278.101,70.804,671.739,-0.093,491.846,-1.426,71.393,675.335,0.0,491.939,0.0,0.0,0
2480.0,-2,-1,2,0,0,0,7799.414,8202.414,135.594,170.345,182.962,210.924,403.0,0.0,37.2,15.5,31.0,31.0,0
930.0,1,2,2,2,0,0,409.448,424.452,439.456,453.902,477.307,500.557,31.0,31.0,31.0,31.0,31.0,31.0,1
4960.0,1,2,2,0,0,0,3093.583,3141.075,3059.886,2804.167,2808.228,2868.523,133.3,0.0,130.2,100.378,105.4,110.05,1
4650.0,2,0,0,0,0,0,4832.776,4956.621,5109.73,2945.0,3038.0,3100.0,170.5,220.193,93.0,93.0,62.0,0.0,1
3100.0,0,0,0,0,0,0,1729.056,1393.543,1454.5819999999999,1508.987,1534.376,1581.31,93.0,93.0,93.0,62.0,62.0,62.0,0
2170.0,1,2,8,7,7,6,811.611,1165.941,1147.806,1206.5819999999999,1187.858,1182.123,372.0,0.0,77.5,0.0,31.0,46.5,0
9300.0,0,0,0,0,0,0,7507.208,8572.616,6413.435,5266.931,5286.74,4717.8279999999995,1240.186,822.461,310.527,282.813,318.029,157.449,0
2790.0,2,2,2,2,2,2,821.283,931.054,907.308,985.056,1006.136,985.8,124.0,0.0,93.0,46.5,0.0,80.6,1
24800.0,-2,-2,-2,-1,-1,-1,193.099,143.716,118.11,191.983,60.667,98.425,143.964,118.792,192.789,60.791,98.673,843.231,0
11160.0,-1,0,0,0,0,0,1133.36,1065.501,1334.612,1351.4759999999999,1046.622,1035.121,341.868,466.364,313.565,434.806,158.224,622.387,0
2790.0,1,2,0,0,0,2,2687.669,2617.113,2671.363,2726.2019999999998,2875.436,2825.526,0.0,124.248,127.1,223.2,0.0,101.401,1
9300.0,0,0,0,0,0,0,9416.157,9290.235,8668.003,8879.919,5926.797,6024.323,356.5,434.0,620.0,201.5,248.0,217.0,1
930.0,1,2,0,0,0,0,605.213,586.427,620.124,652.953,663.896,702.677,0.0,52.7,52.7,31.0,54.219,0.0,1
1550.0,0,0,0,0,0,0,1505.546,1494.386,1508.429,1464.688,1495.471,1525.076,64.728,65.72,54.25,52.7,55.8,62.713,0
3410.0,2,0,0,3,2,2,1686.524,1782.593,2049.968,1998.787,2027.8029999999999,2062.12,124.0,297.6,0.0,80.6,71.3,93.0,1
2480.0,0,0,0,0,0,0,4815.602,4949.832,5082.729,5213.797,5327.939,5441.244,186.0,186.0,186.0,170.5,170.5,170.5,0
4340.0,0,0,2,2,0,0,4155.209,4462.047,4453.119,3676.383,2952.967,2887.495,423.15,145.7,3.534,108.5,108.5,105.4,0
1550.0,0,0,0,0,0,0,1508.429,1077.653,500.898,370.45,306.993,316.944,41.695,37.107,35.712,15.345,31.434,0.0,0
620.0,0,0,0,2,2,0,409.045,440.10699999999997,485.367,446.95799999999997,420.391,412.021,38.378,91.729,17.98,0.0,13.485,16.058,0
1550.0,0,0,0,0,0,0,1489.86,1516.613,1516.644,1047.118,604.252,607.042,72.106,62.0,38.285,19.282,31.0,31.0,0
1550.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4030.0,3,2,2,2,3,3,3730.1059999999998,3778.187,3673.221,4074.764,4130.688,4061.031,155.0,0.0,465.0,165.137,0.6819999999999999,0.31,1
2790.0,0,0,2,0,0,0,1444.848,1549.969,1363.876,1366.139,1280.827,1144.272,139.5,0.0,54.25,44.175,43.772,38.161,0
930.0,-2,-2,-2,-2,-2,-2,67.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1550.0,0,0,0,0,0,0,1033.7259999999999,1039.616,1082.613,1152.952,1219.571,854.391,62.0,108.5,93.0,93.0,155.0,155.0,1
5270.0,-2,-2,-2,-2,-2,-2,0.0,0.0,28.055,0.0,0.0,0.0,0.0,28.055,0.0,0.0,0.0,0.0,0
8990.0,2,0,0,0,0,0,1395.651,1385.762,1090.611,894.257,872.061,93.496,83.7,52.917,55.8,0.0,0.0,74.741,1
620.0,0,0,0,0,0,0,496.403,444.354,281.666,157.976,157.976,161.2,43.989,39.37,37.2,0.0,3.224,0.0,0
5580.0,2,2,2,0,0,0,3536.821,3851.223,3898.808,3912.262,3957.987,3092.684,375.1,155.0,130.2,93.0,155.0,62.0,1
11160.0,1,-2,-2,-2,-2,-2,12.276,12.276,12.276,12.276,12.276,12.276,12.276,12.276,12.276,12.276,12.276,12.276,0
620.0,0,0,0,0,0,0,223.882,422.437,371.194,355.477,324.539,290.78,310.279,62.124,155.403,93.31,114.39,135.904,0
4340.0,0,0,0,0,0,0,8654.704,8043.818,775.62,670.499,569.377,469.991,217.0,62.0,62.0,62.0,62.0,62.0,0
2790.0,0,0,0,0,0,0,1646.2549999999999,1678.774,1726.173,1760.738,1813.748,1958.487,78.275,93.0,81.747,100.502,210.273,0.0,0
3720.0,0,0,0,0,0,0,1105.801,1149.263,1192.632,1224.81,1267.063,1304.542,62.0,62.0,62.0,62.0,62.0,93.0,0
4960.0,-1,-1,-1,-1,-1,-1,758.415,240.157,527.062,532.27,455.235,134.168,240.281,527.496,532.735,455.235,134.168,180.637,0
8680.0,2,2,2,2,2,2,6325.767,6177.122,6553.121,6644.633,6684.623,6537.156,0.0,558.0,248.0,232.5,0.0,248.0,1
15500.0,-1,-1,-1,-1,-1,-2,30.721,126.263,208.878,77.5,0.0,0.0,126.542,208.878,77.81,0.0,0.0,31.0,0
3100.0,2,0,0,0,0,-1,3316.659,3061.281,995.069,583.141,308.76,310.0,121.21,53.723,31.0,35.619,310.0,0.0,1
4960.0,0,0,0,0,0,0,3377.853,3278.188,3380.55,3479.533,3549.903,3561.962,139.5,155.0,155.0,127.1,129.952,186.0,0
620.0,0,0,0,0,0,0,437.844,469.092,510.973,570.121,582.273,594.456,38.719,49.6,77.5,31.0,21.576,26.722,0
12400.0,2,2,2,2,2,2,1529.974,1573.157,1539.646,1634.537,1589.866,1707.387,77.5,0.0,139.5,0.0,148.8,49.6,0
930.0,2,4,4,3,2,2,894.474,944.477,921.351,897.7909999999999,911.307,929.628,73.532,0.0,0.0,37.2,37.2,36.053,0
1550.0,-1,0,-1,-1,0,0,88.04,78.182,170.5,672.979,652.736,621.891,31.0,170.5,672.979,28.396,35.991,58.403999999999996,0
2170.0,1,2,0,0,0,0,2456.347,2220.437,2273.1059999999998,2158.995,613.769,-0.031,0.0,92.566,624.65,15.5,0.0,0.0,0
3410.0,1,2,0,0,2,2,1409.291,1377.454,1407.245,1562.462,1556.727,1494.169,0.0,61.38,185.597,62.0,0.031,93.837,0
1550.0,0,0,0,0,0,0,1570.987,2378.537,2447.047,1556.355,945.686,925.66,124.0,145.545,71.3,77.5,62.0,93.0,0
5270.0,-1,-1,-1,-1,-1,-1,142.569,105.679,117.49,79.918,65.1,74.4,105.679,202.43,79.918,65.1,74.4,206.615,0
930.0,0,0,0,0,0,0,889.7,887.809,935.301,908.982,885.732,0.0,55.8,71.3,46.748,31.0,0.0,0.0,0
1550.0,0,0,0,-1,-1,-1,295.337,307.117,299.46,27.28,30.69,24.18,62.0,33.852,27.28,30.69,24.18,0.0,0
1550.0,-1,2,2,-2,-2,-2,24.18,24.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2790.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3410.0,0,0,2,0,0,0,962.302,1053.1009999999999,1027.433,1058.867,1083.45,1121.425,107.074,0.0,48.608,42.191,58.9,0.0,0
7440.0,0,0,0,0,0,0,1468.749,1527.494,1586.301,1634.196,1681.099,1741.921,93.0,93.0,93.0,93.0,93.0,93.0,0
11160.0,-2,-2,-2,-2,-2,-2,0.0,137.48499999999999,0.0,113.646,85.219,90.551,137.48499999999999,0.0,113.646,89.218,90.551,163.37,0
8990.0,0,0,0,0,0,0,6591.933,5980.923,5399.704,5077.552,3743.374,7328.4619999999995,209.405,213.9,208.72299999999998,174.59199999999998,7285.744,269.7,0
5580.0,-1,-1,-1,-2,-2,-2,157.666,175.49099999999999,0.0,0.0,0.0,0.0,175.708,0.0,0.0,0.0,0.0,0.0,0
5580.0,0,0,0,0,0,0,4924.133,4727.717,4448.159,4530.309,2285.258,4256.424,186.899,218.085,310.217,620.0,124.0,310.0,0
1550.0,0,0,0,0,0,0,1477.739,1491.162,1417.258,1368.402,1270.411,1352.654,62.0,53.661,60.605,45.074,102.3,0.0,0
15500.0,-2,-2,-1,-1,0,-1,662.656,634.663,111.011,584.505,210.273,183.551,634.663,111.197,584.66,4.526,183.613,293.384,0
1550.0,0,0,2,2,0,0,161.789,236.623,265.422,256.556,267.778,274.381,77.5,37.2,0.0,15.5,15.5,15.5,1
1550.0,5,4,3,2,0,0,1676.418,1641.326,1607.071,1559.4859999999999,1540.886,1540.886,0.0,0.0,0.0,0.0,0.0,0.0,0
12400.0,-1,-1,-1,-1,0,0,16.275,49.91,17.546,662.563,516.553,244.063,49.91,8.834999999999999,689.4399999999999,130.2,28.055,142.817,0
7440.0,0,0,0,0,0,0,6996.979,7095.683,7213.8859999999995,5807.075,4026.559,3834.08,264.864,286.967,266.073,133.052,159.123,131.967,0
4650.0,0,0,-1,-1,0,0,1992.556,1991.006,131.874,4512.918,4588.372,3932.288,108.5,139.748,4512.918,158.565,310.0,235.538,0
1550.0,3,2,2,2,2,2,471.448,454.677,657.324,662.253,642.382,693.904,0.0,211.668,24.8,0.0,62.0,0.0,1
4650.0,1,-1,-1,-1,-1,-1,0.0,10.757,-0.403,126.635,124.18599999999999,25.605999999999998,10.757,0.0,127.038,124.18599999999999,25.605999999999998,97.526,0
1550.0,0,0,2,0,0,0,80.662,376.65,361.77,377.177,68.51,74.586,310.0,0.0,32.116,2.449,7.192,3.41,1
11160.0,-1,-1,-1,-1,-1,-1,107.167,61.907,158.565,102.145,6.882,88.474,62.62,158.565,102.145,6.882,88.722,65.999,0
3100.0,2,2,2,2,2,0,2245.547,2313.995,2357.953,2393.944,2336.935,2448.721,124.0,99.2,93.0,0.0,155.0,99.2,1
930.0,2,2,0,0,0,0,1366.232,1224.1589999999999,1140.614,1053.721,955.42,909.013,0.0,56.42,49.6,31.372,80.166,82.336,0
8060.0,-2,-2,-2,-2,-2,-2,519.281,182.187,13.237,-2.263,-2.263,-2.263,310.0,310.0,0.0,0.0,0.0,0.0,0
4340.0,0,0,0,0,2,0,4368.923,4367.373,4280.697,4390.22,3426.492,3460.778,170.593,223.51,468.968,0.0,130.2,133.3,0
930.0,-1,-1,-1,-1,-1,-1,39.091,39.091,39.091,39.091,39.091,39.091,39.091,39.091,39.091,39.091,39.091,39.091,0
1860.0,2,2,2,2,2,2,1504.9569999999999,1532.826,1545.567,1572.847,1630.662,1662.003,62.0,46.5,62.0,93.0,62.0,62.0,1
310.0,1,2,2,2,2,0,260.183,281.139,248.589,180.389,174.406,174.251,31.0,62.0,31.0,0.0,62.0,31.0,0
3410.0,2,2,2,2,2,2,2676.695,2743.252,2534.343,2615.408,2488.122,2496.399,139.624,0.9299999999999999,217.0,80.6,108.5,0.062,1
1240.0,0,0,2,0,0,2,1204.319,1249.765,1190.431,1215.944,1251.2839999999999,1190.121,111.6,0.0,65.1,100.006,0.0,47.461,1
1550.0,2,0,0,0,0,0,1530.966,1540.483,1585.216,625.301,597.866,598.052,56.358,70.091,40.176,20.832,21.328,25.854,1
1550.0,0,0,0,0,0,0,1373.61,1402.564,1485.5819999999999,1435.517,1425.473,1569.685,93.093,155.217,62.248,93.124,217.589,0.372,0
10850.0,0,0,0,0,0,0,7064.063,7068.2789999999995,6833.95,5895.363,5972.119,6115.339,314.836,279.0,269.7,217.0,235.6,241.8,1
13950.0,0,0,0,0,0,0,8082.723,7083.965,7215.622,6448.155,6032.848,6232.364,627.905,1555.301,219.976,204.724,310.372,310.0,0
1550.0,0,0,0,0,0,0,1534.345,1568.166,1525.2,1542.653,569.563,594.797,93.0,93.0,93.093,155.0,62.0,46.5,0
5270.0,0,0,0,0,0,0,1686.307,1720.531,1761.513,1744.339,1505.298,1416.39,62.278999999999996,69.409,64.077,49.414,48.856,46.592999999999996,0
3100.0,1,2,0,0,0,0,2985.61,2447.915,2302.959,2186.554,1904.95,2029.942,0.0,80.6,200.22899999999998,77.5,155.0,0.0,0
4340.0,0,0,0,0,0,0,1227.538,1265.916,1298.218,1332.287,1362.76,1397.883,68.2,62.031,65.1,62.0,62.0,62.0,0
7750.0,1,-1,2,2,-2,-1,0.0,155.713,76.26,0.0,0.0,95.511,155.713,0.0,0.0,0.0,95.511,0.0,0
4030.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4030.0,2,2,2,-1,-1,-2,36.673,67.673,62.0,21.7,0.0,0.0,62.0,0.403,21.7,0.0,0.0,0.0,0
11160.0,-2,-2,-2,-2,-2,-2,6.882,38.936,-0.279,57.04,0.0,0.0,38.936,0.0,57.319,0.0,0.0,0.0,1
8370.0,-1,0,-1,-1,-1,-2,565.192,752.99,355.012,71.145,0.0,0.0,444.57099999999997,448.508,71.145,0.0,0.0,0.0,0
4340.0,0,0,0,0,0,2,4337.954,4121.388,4206.545,3780.233,3451.788,3332.128,201.5,201.5,133.982,378.2,0.0,130.2,0
4650.0,0,0,0,0,0,0,4699.414,4312.534,2874.32,2680.508,2467.6,2506.846,140.213,108.5,108.5,93.0,86.056,124.589,0
6200.0,-1,-1,-1,-1,-1,0,44.361,46.221,31.0,290.563,5765.814,5850.63,46.221,41.106,290.563,5982.814,217.0,217.0,0
8680.0,0,0,0,0,0,0,5849.638,10957.911,4716.092,4308.69,4240.118,4266.871,196.447,186.0,154.194,156.271,161.665,217.0,0
2480.0,2,0,0,0,0,0,2728.837,2644.734,2608.557,1849.801,2509.171,850.516,101.184,126.852,74.4,1349.492,46.841,37.2,1
7440.0,0,0,0,0,0,0,7604.641,7348.054,7527.017,7033.032,7226.565,7416.099,263.221,297.6,275.776,331.39,6936.715,291.245,0
620.0,3,2,2,3,3,3,32.55,32.55,32.55,32.55,32.55,32.55,0.0,0.0,0.0,0.0,0.0,0.0,1
9300.0,0,0,0,0,0,0,3528.017,3216.529,2815.637,2445.497,1788.142,1100.283,139.841,102.3,139.655,130.2,77.5,779.681,0
7750.0,-1,3,2,2,2,-2,5.3629999999999995,5.3629999999999995,48.763,43.4,0.0,0.0,0.0,43.4,0.0,0.0,0.0,0.0,1
1550.0,0,0,0,0,0,0,1492.185,474.827,389.949,900.085,554.218,576.1659999999999,40.734,46.686,598.3,31.0,31.0,21.7,1
1550.0,0,0,2,2,2,2,174.22,1454.117,1422.28,1509.607,1534.624,1567.887,1305.1,0.0,120.9,58.9,62.0,0.0,0
930.0,2,4,3,2,2,4,805.969,784.455,763.344,741.83,893.0169999999999,861.211,0.0,0.0,0.0,163.928,0.0,0.0,1
7440.0,2,2,-2,-2,-2,-2,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6200.0,0,0,3,2,2,2,4776.79,5347.996,5220.431,5090.169,5407.0199999999995,5533.035,651.0,0.0,0.0,403.0,217.0,36.27,1
1550.0,0,0,0,0,0,0,1780.516,1812.973,1730.575,1701.528,1801.565,1776.269,63.705,82.30499999999999,57.722,124.217,78.027,1171.583,0
6510.0,-1,-1,-2,-2,-2,-1,8.68,0.0,0.0,0.0,0.0,440.262,0.0,0.0,0.0,0.0,440.262,89.993,0
8680.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6200.0,0,0,0,0,0,-1,6917.557,6551.416,6221.421,4227.749,527.0,1144.892,259.656,266.259,190.24699999999999,71.3,578.119,19.096,0
9300.0,0,0,0,0,0,0,5054.023,4354.632,2983.254,1998.942,3117.298,2357.736,170.655,155.0,93.0,2945.0,124.0,108.5,0
13020.0,-1,-1,-1,2,2,2,293.384,1173.536,974.299,696.973,509.54699999999997,-76.694,1244.526,714.24,1.953,3.224,0.713,1556.572,0
10850.0,0,0,0,0,0,0,8045.244,6628.482,6826.541,6993.631,3273.166,3449.556,261.392,279.0,294.5,310.0,217.0,310.0,0
3720.0,2,3,2,2,2,2,1284.609,1316.105,1391.032,1414.716,1438.028,1469.338,62.0,105.4,55.8,55.8,58.9,63.829,1
3410.0,2,2,2,0,0,2,2017.17,2153.88,2101.8,2144.642,2276.361,2236.092,170.5,0.0,77.872,167.4,0.0,93.0,1
620.0,1,-1,-1,-2,-2,-2,0.0,4.65,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0
3100.0,0,0,0,0,0,0,2517.5099999999998,2442.335,2143.278,2157.724,2152.888,2162.064,93.589,80.6,96.1,93.0,93.0,93.0,0
7440.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4030.0,0,0,0,0,0,0,692.385,714.24,635.097,666.407,670.127,690.308,50.127,50.964,51.274,23.994,31.0,31.651,0
5270.0,0,0,0,-1,0,0,192.293,307.892,-4875.184,5176.039,5085.24,5158.896,157.449,0.0,10317.079,186.0,186.0,189.1,0
1860.0,2,2,2,2,2,0,128.216,197.005,235.724,235.693,227.292,239.072,71.3,46.5,8.37,0.0,15.5,15.5,1
6200.0,0,0,0,2,0,0,4693.152,4602.477,4755.679,4509.756,3689.775,3572.905,217.0,459.854,0.0,141.825,129.58,143.654,0
6510.0,0,0,0,0,0,0,5766.124,5249.881,5070.856,3591.474,3459.786,3747.435,251.1,217.0,124.0,155.0,3255.465,127.1,0
3100.0,0,0,0,0,0,0,2953.401,3014.533,3081.4,2729.147,1835.603,1756.181,110.298,117.893,97.526,77.934,93.0,77.5,0
11780.0,0,0,0,0,0,0,2599.412,2758.876,2393.262,2186.802,2038.715,1809.0049999999999,403.43399999999997,157.108,65.1,60.357,62.0,49.6,0
7440.0,0,0,0,0,-1,2,212.815,78.089,206.026,-55.056,100.285,49.972,62.0,201.5,0.0,155.341,0.0,56.854,0
4650.0,0,0,2,2,2,2,1649.944,1776.2069999999999,1634.134,1746.199,1776.641,1744.215,155.0,0.0,139.5,77.5,0.0,77.5,0
1860.0,0,0,0,0,2,0,1072.724,1104.375,1137.731,1210.488,1155.339,1178.0,58.9,60.543,102.3,0.0,44.33,40.3,0
10850.0,0,0,0,0,0,0,6800.656,6852.736,6962.321,7912.657,8044.872,8795.444,237.739,246.667,1094.3,286.657,913.229,620.0,0
9300.0,-1,-1,-1,-1,-1,-2,7.75,39.68,0.0,9.92,0.0,0.0,39.68,0.0,9.92,0.0,0.0,0.0,0
4960.0,-1,0,0,0,0,0,2351.257,2761.9139999999998,2757.636,1945.808,1996.71,2570.489,930.0,134.106,124.0,93.0,620.0,108.5,0
4030.0,0,0,0,0,0,0,2833.09,2739.811,2761.821,2827.572,912.671,920.173,155.0,106.144,129.983,32.302,34.1,33.48,0
1550.0,0,0,0,0,-2,-2,132.339,169.818,191.89,0.0,0.0,0.0,39.928,31.0,0.0,0.0,0.0,0.0,0
8370.0,0,0,0,0,0,0,1320.538,1382.91,1446.646,1509.235,1536.794,1569.282,94.116,95.852,96.441,62.0,62.0,62.0,1
2790.0,0,0,0,2,0,0,2718.018,2613.176,1673.69,1604.312,1560.7259999999999,1513.141,110.763,158.1,0.0,6.2,0.62,35.525999999999996,0
7440.0,-2,-2,-2,-2,-2,-2,126.511,235.84799999999998,4784.943,298.127,352.16,119.102,236.964,4809.402,299.491,356.159,119.97,109.709,0
13950.0,0,0,0,0,0,0,6231.465,5487.868,4229.454,3909.7509999999997,3566.55,3282.931,310.0,186.0,157.697,155.0,155.0,155.0,0
