LIMIT_BAL,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,PAY_AMTSEP,PAY_AMTAUG,PAY_AMTJUL,PAY_AMTJUN,PAY_AMTMAY,PAY_AMTAPR,IS_DEFAULT,PAID_TO_REMAINING_SEP,PAID_TO_REMAINING_AUG,PAID_TO_REMAINING_JUL,PAID_TO_REMAINING_JUN,PAID_TO_REMAINING_MAY,PAID_TO_REMAINING_APR,EAD,CREDIT_UTIL_MEAN,CREDIT_UTIL_TREND
7130.0,-2,-2,-2,-2,-2,-2,27.28,0.0,0.0,0.0,0.0,53.94,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0006376811594202899,0.0003279503105590062
7440.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,40.486,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009069444444444445,-0.0007773809523809525
6200.0,-1,-1,-2,-2,-2,-1,0.0,0.0,0.0,0.0,541.88,2362.82,0,0.0,1.0,1.0,1.0,1.0,4.360411899313502,2031.12,0.06916666666666667,0.034314285714285714
10230.0,-1,-1,-1,0,0,-1,127.131,4134.129,186.0,63.426,3291.332,1976.25,0,0.03457812328732473,32.518653986832476,0.04499133916721031,0.01472376744219518,1.0380625543855533,0.6004407941830238,3676.631,0.3047833333333333,-0.020605108225108224
3410.0,0,0,0,0,0,0,58.497,49.631,46.5,52.576,51.398,36.549,0,0.036641488184236584,0.03176272195218728,0.030515094800227845,0.03653125403868522,0.03788415400434137,0.02855067199418816,1596.469,0.4281000000000001,0.019135064935064942
6200.0,0,0,0,0,0,0,186.0,130.2,131.812,133.3,139.5,124.0,0,0.05233638338145373,0.036260662361432466,0.03647124415662392,0.0370673677858713,0.038027954772085794,0.03392648131499042,3553.933,0.5827475,-0.0033189999999999865
1550.0,0,0,0,0,0,0,56.11,77.5,62.0,62.0,45.415,62.0,0,0.041065432434885196,0.05629869837409359,0.044130626654898496,0.05202101649066223,0.03986611516272994,0.05430798055774296,1366.356,0.8194100000000001,0.03776742857142857
2170.0,0,0,0,0,-1,-1,155.0,58.9,62.0,37.913,2170.837,80.6,0,0.07145715429028754,0.027327120009204925,0.029576173434681018,0.017744696903746263,57.25838103025348,0.037128536136061804,2169.132,0.8268904761904762,0.08299591836734696
11160.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1550.0,0,0,0,0,0,0,34.751,190.185,9.548,9.796,62.0,15.5,1,0.24237837837837836,1.2696605960264902,0.030769230769230767,0.03377150796195361,0.22951572182694513,0.051371622315832734,143.375,0.15757000000000002,-0.020876000000000002
2480.0,-1,-1,-1,-2,-2,-2,86.8,0.0,0.0,0.0,0.0,0.0,0,0.6542056074766355,0.0,1.0,1.0,1.0,1.0,132.68,0.01475,0.010642857142857143
6200.0,0,0,0,0,0,0,124.0,117.8,117.862,135.253,108.5,102.393,0,0.037425850034618915,0.037668890452918845,0.03691333812307035,0.041516795127985534,0.03249224827791084,0.037127377366125626,3313.218,0.5104391666666667,0.009565857142857128
1550.0,0,0,0,0,0,0,63.705,59.985,20.925,20.522,20.15,20.646,1,0.043481940712215145,0.04026719940067424,0.014230298941687399,0.03293696203791233,0.034792848731399206,0.03592620563167548,1465.091,0.6668933333333333,0.14803771428571427
930.0,0,0,0,0,-1,-1,62.0,93.0,9.3,93.0,0.0,0.0,0,0.10965513460167772,0.16700996492790737,0.01628222523744912,2.53592561284869,0.0,1.0,565.409,0.32116666666666666,0.14888190476190474
12090.0,0,0,0,0,0,0,372.279,232.748,186.0,1227.724,196.571,155.0,1,0.047634158241078264,0.02974631637751039,0.03331963526105934,0.2224631371998315,0.03190905842865122,0.0307798379749329,7815.379,0.5229803418803418,0.044792234432234415
11780.0,2,-1,-1,-1,0,-1,10.106,10.106,20.212,0.0,909.106,10.106,1,1.0,1.0,2.0,0.0,89.95705521472392,0.011116415467503239,10.106,0.013720175438596487,-0.01092676691729323
620.0,0,0,0,0,0,3,49.6,49.6,37.2,80.6,21.7,0.0,1,0.09819565484227323,0.09234143244647083,0.0654485955822198,0.13731185635067333,0.03394103956555469,0.0,505.114,0.9351416666666666,-0.04647285714285715
2480.0,0,0,0,0,0,0,54.281,46.5,31.0,24.149,16.895,15.5,1,0.062114224902447675,0.05546311702717693,0.04377708707262618,0.03785596267858878,0.02861042574413355,0.030824240182479503,873.89,0.27901249999999994,0.030749285714285708
1550.0,0,0,0,0,0,0,68.82,77.5,19.964,19.468,19.902,46.5,0,0.04659069445318894,0.05091649694501019,0.01278285033743549,0.032804011700793986,0.036425531914893616,0.08697669024701381,1477.119,0.67048,0.158672
1550.0,0,0,0,0,2,0,46.5,44.423,45.415,0.0,15.5,31.0,0,0.13246202755210174,0.12132757598848531,0.1126230012300123,0.0,0.046528941001302816,0.1178967224711153,351.044,0.22637000000000004,0.010213142857142858
6200.0,-1,-1,-1,0,-1,-1,16.771,33.542,0.0,16.771,16.771,16.771,0,1.0,2.0,0.0,1.0,1.0,1.0,16.771,0.0031558333333333334,7.728571428571428e-05
3100.0,-1,0,0,-1,-1,-1,98.704,93.0,567.3,1033.416,30.504,1953.0,1,0.03069566558691963,0.028596484538834024,0.27811550151975684,1.8216393442622951,0.02951763858891289,1.996324228404842,3215.568,0.5960500000000001,0.17801885714285715
5580.0,-1,-1,-1,-2,-2,-2,7.843,0.0,0.0,0.0,0.0,112.902,0,0.8433333333333333,0.0,1.0,1.0,1.0,1.0,9.3,0.0005120370370370371,0.00035857142857142853
3720.0,-1,-1,2,-1,-1,-1,157.449,0.0,124.217,231.167,87.389,267.778,0,4.76454033771107,0.0,1.5850474683544304,1.8609932617918643,0.37803406195520983,3.0642071656615824,33.046,0.03188333333333333,-0.004137619047619047
12090.0,1,2,0,0,-1,-1,0.0,31.0,93.0,287.99,56.606,114.886,0,0.0,0.054418807139747505,0.19699257994615538,0.5096275165944374,0.19655543595263725,2.0295728368017523,646.412,0.03581282051282051,0.008746373626373625
7750.0,-1,-1,-1,-1,0,0,1136.305,747.224,407.464,372.0,288.3,438.774,0,1.4450445478199165,0.6591735717997101,0.5458698450932348,0.9131725135073435,0.4091869060190074,1.5219354838709678,786.346,0.08745399999999999,0.01517542857142857
10850.0,1,2,2,2,2,0,0.0,660.3,310.0,0.0,294.5,294.5,1,0.0,0.07401487247202723,0.03388211058443253,0.0,0.03401433614757209,0.0343463704924908,9348.143,0.8246590476190475,0.012569142857142841
2170.0,0,0,0,0,0,0,104.687,108.624,81.22,86.521,81.809,88.629,0,0.046996771320418615,0.04872351076255631,0.036673105456174235,0.04095738436252642,0.038429613665157056,0.041517215340603805,2227.536,1.0021238095238096,0.011427755102040818
6510.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5580.0,0,0,0,0,0,0,165.664,93.403,94.054,126.139,93.558,95.139,0,0.0628195935064477,0.035266989723061075,0.02607604510451045,0.07305468778053072,0.08087900308187056,0.1838164829899377,2637.139,0.36718888888888884,0.0868057142857143
2480.0,-1,-1,-1,-1,-1,-1,12.09,12.09,12.09,12.09,12.09,12.09,1,1.0,1.0,1.0,1.0,1.0,1.0,12.09,0.004875,0.0
3720.0,-1,-1,-1,-1,-1,-1,30.225,7.626,7.626,7.626,27.404,31.0,0,0.6646216768916157,0.2523076923076923,1.0,1.0,3.5934959349593494,1.1312217194570136,45.477,0.005644444444444445,0.001214761904761905
6510.0,-2,-2,-2,-1,0,0,0.0,0.0,909.447,46.5,46.5,46.5,1,1.0,1.0,1.0,0.05112997238981491,0.049403860088268234,0.04783773440489859,0.0,0.07226587301587302,-0.03771469387755102
620.0,-1,0,0,0,0,0,41.106,40.827,22.134,28.675,12.4,0.0,0,0.07102683593122289,0.06822420223787816,0.03587038432554635,0.04556201359471974,0.019867878607261708,0.0,578.739,0.9859416666666666,-0.013627142857142864
4650.0,-1,-1,-2,-2,-2,-1,0.0,0.0,0.0,0.0,63.24,404.891,1,0.0,1.0,1.0,1.0,1.0,6.402450980392157,23.25,0.0031000000000000003,-0.0012285714285714287
12090.0,0,0,0,0,0,0,62.0,47.988,37.169,40.3,41.447,403.0,0,0.06526989099928203,0.04861351003360236,0.03648813146682897,0.03879323207305064,0.03901257623063231,0.3710045662100457,949.902,0.08468675213675214,-0.0021923076923076944
9610.0,-1,-1,-1,-1,-1,-1,267.189,192.386,90.05499999999999,246.264,419.244,503.223,0,1.3231501381639548,0.7200371272769462,0.46824629271437773,2.734595524956971,1.702416918429003,1.2368000000000001,201.934,0.024360752688172043,-0.0025558525345622113
7130.0,0,0,0,0,0,0,40.3,46.5,46.5,46.5,31.0,46.5,0,0.11881912073850653,0.12439873942610714,0.11237638597542703,0.10259917920656635,0.06298419096806701,0.09030160736861116,339.171,0.060474637681159425,-0.005102981366459628
2790.0,0,0,0,0,0,0,36.828,46.469,13.516,14.012,20.274,14.105,0,0.09265325222274216,0.1369700292397661,0.03557731538147695,0.037073490813648295,0.05253856041131106,0.03528499418379217,397.482,0.13621481481481482,-0.0015282539682539664
4340.0,0,0,0,2,2,2,62.0,108.5,0.0,62.0,0.0,155.0,0,0.17104250406225946,0.25945144551519644,0.0,0.12358647963912747,0.0,0.2885669763952214,362.483,0.1109547619047619,-0.008249387755102037
4650.0,0,0,0,0,0,0,139.5,97.247,83.7,93.0,186.0,108.5,0,0.042842861903175135,0.0303085930706653,0.02909169270552742,0.04049785361375847,0.07940289026520565,0.04378228943846087,3256.085,0.5899222222222222,0.04343161904761905
4030.0,0,0,0,-2,-2,-2,88.35,0.0,0.0,0.0,0.0,0.0,0,0.030963788663994,0.0,1.0,1.0,1.0,1.0,2853.333,0.1970423076923077,0.14179450549450553
6510.0,-1,-1,0,0,-1,0,93.0,112.406,0.0,1278.967,21.979,0.0,0,2.081887578070784,1.4180680484943295,0.0,1.0,0.017184962551809388,0.0,44.671,0.06693809523809524,-0.03842176870748299
3100.0,1,-1,-1,-1,-1,-2,107.663,0.0,31.372,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.007475,0.0026877142857142855
4650.0,0,0,0,0,0,0,117.8,120.9,124.0,127.1,127.1,170.5,0,0.017203210662368882,0.029188121183091848,0.029330243880977873,0.029450003232317428,0.02883830852769884,0.03791403853445007,6847.559,1.0192655555555556,0.06678304761904762
6200.0,0,-1,0,0,0,0,13.609,62.0,1302.0,52.7,62.0,52.7,0,0.2992501704158146,4.555808656036446,18.60877270713336,0.03888380603842635,0.04548762736535662,0.037625603116285246,45.477,0.11419416666666665,-0.05580357142857143
2480.0,0,0,2,0,0,0,217.558,0.0,93.0,96.1,93.0,96.1,0,0.08920581655480984,0.0,0.03666002712842008,0.0389090407038771,0.037624631592148995,0.038143987400179644,2438.832,1.0103979166666666,0.0004932142857142941
7130.0,-1,-1,-1,-1,-1,-1,237.522,64.046,62.217,65.348,12.214,99.634,0,1.3556263269639066,0.26999477260846844,0.9733268671193017,1.0503238664673642,0.18726235741444866,8.157360406091371,175.212,0.01439927536231884,0.005340248447204968
1550.0,0,0,0,0,-1,0,63.86,31.434,5.27,556.388,5.828,12.09,0,0.041497119374723015,0.020958640788739383,0.003853739260535443,2.1060783853555503,0.010474704702473813,0.0415335463258786,1538.902,0.59332,0.18751428571428574
8060.0,-2,-1,0,0,0,0,4131.68,149.203,125.209,126.945,132.401,114.731,0,32.18546244868389,0.03674045801526717,0.031141575043562738,0.034018691588785045,0.035936960966620954,0.030749162934837697,128.371,0.40027051282051285,-0.05882615384615385
3410.0,0,0,0,2,2,2,62.0,176.7,55.8,77.5,0.0,62.0,0,0.04648244125781486,0.12855209742895804,0.03676545681080087,0.050330165888226766,0.0,0.04026089057089943,1333.837,0.43398787878787876,-0.013821298701298695
620.0,0,0,2,0,0,0,65.1,31.0,31.0,21.7,31.0,15.5,0,0.14756517461878996,0.062212268259300735,0.07036307345904869,0.04763849190145637,0.07242702976750924,0.03469331112961421,441.161,0.7285833333333334,0.007734285714285709
11160.0,1,-1,-1,-1,-1,-1,211.265,0.0,31.0,196.664,74.648,0.0,0,1.0,0.0,1.0,6.343999999999999,0.37957124842370743,0.0,0.0,0.007669907407407407,-0.0009227777777777776
4960.0,0,0,0,0,-1,-1,77.5,465.0,0.0,485.305,0.0,51.894,0,0.036830242048350746,0.4068900040689,0.0,1.0,0.0,1.0,2104.249,0.17540104166666667,0.08053767857142857
310.0,0,0,0,0,0,0,71.3,31.0,31.0,31.0,62.0,95.914,0,0.2596816077678672,0.11546010853250202,0.11043622308117063,0.10346611484738748,0.21512315800795956,0.556975697569757,274.567,0.8515,0.039977142857142864
4650.0,2,2,2,2,2,2,148.8,124.186,113.739,0.0,365.211,0.0,1,0.030049958055266883,0.024998907935873994,0.027898806943905834,0.0,0.0956319861028809,0.0,4951.754,0.9290266666666667,0.04792761904761904
15500.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
15500.0,-1,-1,-1,-1,-1,-1,175.212,8.401,38.254,31.465,110.949,63.643,0,4.709999999999999,0.04794762915782024,4.553505535055351,0.8225283630470016,3.5261083743842363,0.5736239172953339,37.2,0.0043170000000000005,6.017142857142848e-05
11160.0,0,0,0,0,0,-1,186.31,124.0,0.0,62.0,7.657,372.0,0,0.09486677610809445,0.06825822084947356,0.0,0.12006243246488173,0.014319670705548146,48.582995951417004,1963.912,0.08133055555555556,0.03511825396825397
1550.0,0,0,0,0,0,2,74.586,62.0,14.322,22.816,0.0,4.557,0,0.049378155399581326,0.04144132943784837,0.01174496644295302,0.0725695129165845,0.0,0.014842487883683362,1510.506,0.5551433333333333,0.1928942857142857
8370.0,2,0,0,0,0,0,195.3,210.8,124.0,130.2,217.0,93.0,0,0.049049376372214695,0.05183519457255022,0.029784730857725785,0.02015393769554118,0.0657128909917014,0.0287227014658152,3981.702,0.5020314814814815,0.012683492063492065
310.0,0,0,0,0,0,0,35.898,35.65,10.385,10.726,10.416,41.013,0,0.15299246928260007,0.13375203535705976,0.034932221063607924,0.03537108975669597,0.03364710594832766,0.14422762455031068,234.639,0.9116333333333334,-0.03535999999999999
930.0,0,0,0,0,0,0,62.0,155.0,62.0,527.0,46.5,62.0,0,0.12940795858945325,0.7610350076103501,0.18181818181818182,1.3643659711075442,0.0521231496281882,0.08249463784853985,479.105,0.5472611111111111,-0.1066942857142857
2480.0,1,-1,2,2,-2,-2,52.204,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.004420833333333333,0.003490714285714286
11160.0,-1,-1,-1,-1,-1,-1,24.242,0.0,1198.491,232.066,4.836,387.748,0,0.8727678571428572,0.0,1.0,0.19459824793989966,0.020942408376963352,80.17948717948717,27.776,0.02201666666666667,-0.004363015873015874
3720.0,0,0,0,0,0,0,155.0,108.5,124.0,155.0,108.5,108.5,0,0.04433646053168283,0.030242022586470584,0.04349669968791118,0.052947592472970255,0.03579207870166791,0.04003981101209202,3495.994,0.8334736111111112,0.04242166666666668
12400.0,0,0,0,0,0,0,3720.558,312.201,249.147,248.558,273.079,155.682,1,1.0916383944407555,0.04534750208253597,0.035983881799865676,0.03749690175886564,0.04183546017106519,0.023697062640084934,3408.233,0.49654041666666676,-0.03327321428571428
15500.0,0,0,0,0,0,0,124.868,64.387,31.031,93.248,40.455,31.217,0,0.06822608784024119,0.03564930829700319,0.01833803539369069,0.10273224043715848,0.041714614499424624,0.034285519730346256,1830.209,0.087274,0.014547428571428572
4340.0,-1,-1,-1,-1,-1,-1,60.512,31.031,29.667,61.411,58.9,56.482,0,1.8679425837320573,0.5141242937853108,0.9589178356713428,2.07434554973822,0.9615384615384616,0.9614775725593668,32.395,0.010495238095238094,-0.0008763265306122447
3410.0,0,0,0,0,0,0,77.5,62.0,62.0,139.5,124.0,46.5,0,0.08407883231317684,0.06300601707463063,0.060237335100295164,0.1298476454293629,0.10363768266141568,0.0366121552355382,921.754,0.3165166666666666,-0.02030987012987013
930.0,0,0,0,0,0,0,186.0,372.0,186.0,186.0,155.0,155.0,0,0.20034057898427327,0.4867561757189795,0.2014842674367843,0.20168745167904803,0.16637274149003425,0.1684976747320887,928.419,0.9658722222222224,-0.014090476190476197
4340.0,0,0,0,0,0,0,133.3,108.5,111.6,120.311,130.2,109.151,0,0.031054106363925242,0.03731263725720134,0.038082745342797604,0.04031621374553312,0.04279818617210985,0.03518818332633767,4292.508,0.7395976190476191,0.03618326530612245
4650.0,0,0,0,0,0,0,160.053,124.0,116.684,124.0,155.0,155.93,0,0.04747367937106339,0.035538497076958615,0.03313876196261765,0.03452859831155154,0.04224078939587223,0.04130195588983956,3371.405,0.767658888888889,-0.016164380952380937
8680.0,0,0,0,0,0,0,526.721,323.857,186.186,186.186,190.557,155.031,1,0.0626336277444374,0.037855564010580864,0.02142887724956828,0.03179072955648597,0.031960194038464534,0.025544760795611268,8409.556,0.8360428571428572,0.07344632653061225
620.0,-1,2,0,0,2,0,0.0,155.0,312.759,0.0,62.0,129.146,0,0.0,0.9352787130564908,1.0105168269230769,0.0,0.1089561996077577,0.24216706388420622,172.887,0.629625,-0.15180714285714286
10540.0,-1,2,2,-1,-1,2,0.248,0.0,1114.698,1550.0,0.0,310.0,0,0.0031176929072486356,0.0,1.0,1.390936656744652,0.0,0.12118861796500072,79.546,0.10101323529411767,-0.057203445378151266
1860.0,2,2,2,0,0,0,62.527,0.155,31.0,155.0,31.0,18.693,1,0.05588805763369355,0.0002264185119775393,0.06475006475006474,0.3650967506389193,0.05682463916354131,0.03451236263736265,1118.79,0.33995000000000003,0.051568571428571436
620.0,0,0,0,0,0,0,46.5,31.0,31.0,31.0,0.0,0.0,0,0.08519338899301414,0.05344449788894234,0.10482180293501048,0.09487666034155598,0.0,1.0,545.817,0.56615,0.15506857142857142
1550.0,0,0,0,0,0,0,43.338,35.216,14.973,10.54,11.408,9.3,0,0.058754307808691265,0.0502921905436515,0.023704358068315667,0.033323532294423204,0.03729225780299959,0.030927835051546396,737.614,0.32176333333333335,0.06788742857142857
6200.0,0,0,0,0,0,0,124.0,93.31,80.6,93.0,93.0,93.0,0,0.05589636813348053,0.040629555639544304,0.03477330480139093,0.039564265555350406,0.03858967597535406,0.037689862683266954,2218.391,0.37798250000000005,-0.007458142857142862
5580.0,0,0,0,0,0,0,310.0,310.0,713.0,155.0,124.0,108.5,0,0.24807124606186895,0.2280657741692704,0.4530859090282292,0.07243647321299221,0.1248829222603809,0.10392232548472342,1249.641,0.2496814814814815,0.007991746031746036
7440.0,0,0,0,0,0,0,52.979,53.475,49.259,51.026,61.132,39.153,0,0.04119660592035484,0.04056723578382955,0.03649685332353346,0.037070402234133604,0.04350031985529305,0.027131533157182447,1286.004,0.1832152777777778,-0.004122857142857145
11160.0,0,0,0,2,0,0,41.261,200.818,0.434,13.733,188.883,5.89,0,0.04007225651061268,0.22584806331276366,0.0008240626287597857,0.034742373147204145,0.5931658878504673,0.019727961790052956,1029.665,0.051639351851851846,0.01407865079365079
1550.0,0,0,0,0,-1,0,46.5,37.386,0.0,641.359,21.607,19.871,0,0.03015439047925378,0.02951614087471549,0.0,1.0,0.036429206083729675,0.03351283525905787,1542.064,0.4946766666666667,0.13721999999999998
3100.0,0,0,0,0,0,0,130.2,86.335,71.021,60.915,45.415,1925.751,0,0.04380064449519756,0.02877333636391813,0.023518180138378468,0.028409912384697682,0.027501407921907268,1.0,2972.559,0.6851083333333333,0.18445171428571433
2480.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1550.0,2,2,2,2,2,2,65.1,0.0,111.6,58.9,0.0,101.835,1,0.04529376240186351,0.0,0.07767828244686589,0.03859356909264488,0.0,0.07023132509513832,1437.284,0.9489333333333333,-0.004719999999999981
13020.0,-2,-2,-1,0,0,0,83.04899999999999,3720.0,155.093,155.0,340.349,155.496,1,1.8028263795423953,1.0,0.04288567534437977,0.041733440170940175,0.0898584886357126,0.038297092597117034,46.066,0.193559126984127,-0.06987517006802721
5890.0,-1,-1,0,0,0,0,2130.878,1550.0,834.055,930.0,217.0,310.0,0,70.14081632653063,0.7273996915825307,0.25559302712202536,0.2363973050707222,0.04637204957834558,0.06526435326289134,30.38,0.5316350877192982,-0.15481203007518793
5580.0,1,-1,0,0,0,0,30.442,201.5,31.0,31.0,31.0,31.0,0,1.0,13.485477178423237,0.15229972586049345,0.14482259232440262,0.13540961408259986,0.12743723716069835,-2.604,0.02694537037037037,-0.009635396825396825
1240.0,0,0,0,0,0,0,62.0,62.0,33.201,46.5,0.0,0.0,1,0.057935749254077226,0.056082104200549605,0.029010238907849827,0.04002348044185922,0.0,1.0,1070.151,0.6884541666666667,0.15505785714285716
1550.0,1,2,2,0,0,0,62.651,0.0,49.476,51.305,114.204,0.0,1,0.04557550063142703,0.0,0.03600595587239994,0.03685886728580655,0.08035947997556932,0.0,1374.664,0.9105433333333334,-0.01269885714285715
310.0,2,2,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,74.4,0.24000000000000002,0.0
6200.0,0,0,0,0,0,0,186.0,155.0,151.001,183.055,170.221,155.0,0,0.03853737804525573,0.03150400100812803,0.03655671882622237,0.04476672782132731,0.040514118332804556,0.036282100588495673,4826.483,0.7107466666666666,0.022898571428571456
3720.0,-1,-1,-1,0,0,0,332.63,949.499,0.0,0.0,837.0,561.875,0,1.3820195775373518,2.8569163324316764,0.0,0.0,1.365636538364271,0.5281946670552237,240.684,0.17803194444444445,-0.03673880952380953
3100.0,2,2,2,0,0,0,55.8,0.0,109.988,51.708,51.987,51.708,0,0.04086265607264472,0.0,0.08265579499126384,0.03658215632950258,0.03643909434618226,0.035652452709201664,1365.55,0.44981000000000004,-0.0059679999999999985
3100.0,0,-1,-1,-2,-2,-2,360.995,0.0,0.0,0.0,0.0,0.0,0,0.12466411878686665,0.0,1.0,1.0,1.0,1.0,2895.741,0.16248666666666667,0.1369422857142857
11160.0,0,0,0,-2,-1,-1,152.055,0.0,0.0,66.96,0.0,0.0,0,0.021332765039490623,0.0,1.0,1.0,0.0,1.0,7127.768,0.12266111111111111,0.09856031746031745
3100.0,-1,-1,-1,-1,-1,-1,9.796,9.796,9.796,80.228,34.038,0.0,1,1.0,1.0,1.0,8.189873417721518,0.4242658423493045,0.0,9.796,0.0077233333333333294,-0.0026131428571428573
8990.0,-1,-1,-1,-1,-1,-1,72.354,21.917,66.495,49.569,167.989,156.209,1,0.4414601853603178,0.30434782608695654,3.046875,0.7489461358313817,3.406033940917662,0.934532640949555,163.897,0.010018390804597701,2.3645320197044787e-05
7440.0,1,2,-1,-1,0,0,0.434,294.407,282.844,62.0,37.2,31.0,0,0.0003475152658491784,0.24986844874763206,0.96072443929662,0.21920210434020168,0.16835016835016836,0.36429872495446264,1248.866,0.07415833333333334,0.033418809523809524
8990.0,0,0,0,0,-1,0,622.418,155.527,15.779,915.306,1085.0,2901.6,0,0.40993915635591494,0.08523904991674879,0.014088405436076281,1.4495556973832786,1.1855966938789337,1.5805738023269558,1518.318,0.14544482758620692,0.005178916256157638
15500.0,-2,-1,0,0,-2,-2,577.871,2331.417,158.1,157.759,3.658,51.057,0,1.6857478748417434,4.048175261061471,0.0606514681223019,0.10166207199648407,0.0033679643794953763,0.34622661341181415,342.798,0.067858,0.0009234285714285719
1550.0,1,3,2,2,2,2,0.0,62.0,0.0,43.4,0.0,49.6,1,0.0,0.1386577925679423,0.0,0.09129442451907402,0.0,0.09956440572495333,463.419,0.31050333333333335,-0.006420000000000005
6820.0,0,0,0,0,0,0,310.0,62.465,155.0,620.0,93.0,37.51,0,0.5376922249704269,0.08131229571042331,0.2183310772455351,0.8398068444257821,0.07947440924022464,0.07264213243681335,576.538,0.10946969696969698,-0.003910389610389611
620.0,0,0,0,0,0,0,40.579,39.835,20.367,62.0,12.028,12.09,1,0.07505303594977351,0.07261528028933092,0.03518637532133676,0.10721561059290233,0.019812091503267973,0.020113460546673543,540.671,0.9286416666666667,-0.02198714285714285
13020.0,0,0,0,0,0,0,310.0,310.0,310.0,348.936,429.071,466.829,0,0.053797570501716144,0.05793306413769531,0.07452231198020687,0.09227515309510341,0.12440677356726829,0.14552429914670326,5762.342,0.3291281746031746,0.041379659863945574
3100.0,2,2,2,2,2,2,102.3,83.7,0.0,182.9,96.1,0.0,0,0.044575318781067644,0.03573461095596702,0.0,0.07907681173017385,0.039095999596428385,0.0,2294.992,0.7681183333333333,-0.012556285714285709
7130.0,-1,-1,-1,-1,-1,3,57.877,180.296,41.54,165.602,0.124,0.0,1,0.575346687211094,3.135309973045822,0.231994459833795,4.01051051051051,0.0007487832272557094,0.0,100.595,0.015008695652173915,-0.0006959006211180128
1550.0,0,0,0,0,-1,2,67.828,31.0,2.325,62.093,0.0,0.0,1,0.046612697060076695,0.020673116679070538,0.0015565332890586088,0.536134903640257,0.0,0.0,1455.14,0.4987166666666667,0.2379171428571429
2170.0,0,0,2,2,0,0,344.1,141.081,0.279,131.13,131.843,140.895,0,0.09274190179384562,0.03577323963590058,7.009837138117158e-05,0.033790530663109206,0.03415323584443534,0.036285976607720254,3710.297,1.7863357142857141,-0.00675877551020409
5580.0,-1,-1,-1,-1,-1,-1,28.117,27.9,28.613,28.582,27.9,29.326,0,0.9923413566739606,0.992282249173098,1.0255555555555556,0.9989165763813651,0.9761388286334056,1.051111111111111,28.334,0.005061111111111111,3.174603174602164e-07
2790.0,-1,-1,-1,-1,-1,-1,154.47299999999998,105.276,45.384,23.25,95.821,184.233,0,1.4733885274985214,0.6815171583383505,0.43109540636042404,0.5147563486616334,4.121333333333333,1.9226787447428018,104.842,0.03159074074074073,0.005108888888888889
1550.0,0,0,0,0,0,0,55.986,54.312,36.208,37.355,37.417,37.169,0,0.04086620052949562,0.039115874079035495,0.03973194543660918,0.04132798298864766,0.04055098269779943,0.04004542266457366,1369.983,0.69081,0.06661428571428571
1550.0,2,2,2,0,0,0,287.959,9.3,10.292,12.4,11.098,10.85,0,0.21745440925158602,0.005845788109666986,0.006607622649019803,0.043261951113995244,0.01885004212299916,0.03609363720738372,1324.227,0.6073866666666666,0.17318857142857144
1860.0,1,-2,-1,-1,0,0,0.0,16.709,1177.07,62.0,46.5,45.911,0,1.0,1.0,70.44526901669758,0.05267316302343956,0.03811556639731667,0.03698062325209748,0.0,0.32753055555555555,-0.16939666666666667
1550.0,2,2,0,0,0,0,31.0,62.0,31.0,31.0,29.605,46.5,1,0.043097875274748954,0.08498342823149486,0.04026089057089943,0.0393251799126981,0.03670253651037663,0.05651633322030067,719.293,0.49855,-0.014136571428571418
9300.0,-2,-2,-2,-2,-2,-2,88.381,0.0,133.889,0.0,0.0,212.66,0,2.268098647573588,0.0,1.0,0.0,1.0,1.0,38.967,0.0046816666666666664,0.001001809523809524
930.0,0,0,2,0,-1,-1,89.59,0.0,9.951,201.531,0.0,0.0,1,0.20275010523361864,0.0,0.020178526527533318,0.40557739097885087,0.0,1.0,441.874,0.3849444444444445,0.09660952380952381
310.0,0,0,0,0,0,0,40.3,62.0,93.0,7.254,8.804,35.619,0,0.13682770234712135,0.34518467380048323,0.4220002813335209,0.02576524994494605,0.03963712491277041,0.16529995684074233,294.531,0.7600333333333333,0.01904000000000002
2170.0,0,0,0,0,0,0,49.166,31.0,0.0,0.0,0.0,0.0,0,0.043810944449048365,0.03920031360250882,0.0,0.0,0.0,1.0,1122.231,0.20724047619047617,0.10044122448979592
