,LIMIT_BAL,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,PAY_AMTSEP,PAY_AMTAUG,PAY_AMTJUL,PAY_AMTJUN,PAY_AMTMAY,PAY_AMTAPR,PAID_TO_REMAINING_SEP,PAID_TO_REMAINING_AUG,PAID_TO_REMAINING_JUL,PAID_TO_REMAINING_JUN,PAID_TO_REMAINING_MAY,PAID_TO_REMAINING_APR,CREDIT_UTIL_MEAN,CREDIT_UTIL_TREND
12675,930.0,1,-1,0,0,-1,0,510.353,40.734,310.0,571.578,22.723,365.676,1.996241057354189,0.0798153434975399,1.4104372355430184,1.8438,0.0397548541056513,0.6911178814155144,0.4294777777777777,-0.0504190476190476
15958,930.0,0,0,0,-2,-2,-2,31.217,0.0,0.0,0.0,0.0,0.0,0.1661442006269592,0.0,1.0,1.0,1.0,1.0,0.0539833333333333,0.039307619047619
5961,6820.0,1,2,0,0,2,2,0.0,62.0,77.5,0.0,62.0,0.0,0.0,0.1193459840076381,0.1353253220742665,0.0,0.0990344144590245,0.0,0.0873280303030303,-0.0045648051948051
15256,7130.0,0,0,0,0,0,0,945.5,775.0,310.0,155.0,155.0,558.0,0.1388180891348674,0.1198856770183952,0.0436244977729693,0.0349240053643272,0.0344186686858952,0.1268731409560596,0.78825,0.0826132919254658
22970,5270.0,-2,-2,-2,-2,-2,-2,22.816,35.836,9.796,9.796,9.796,9.796,1.0,1.5706521739130437,0.273356401384083,1.0,1.0,1.0,0.0035058823529411,0.0007058823529411
27534,1550.0,-1,-1,-1,-1,-1,-1,53.506,12.09,12.09,12.09,12.09,16.74,4.425641025641026,0.2259559675550405,1.0,1.0,1.0,1.3846153846153846,0.0122533333333333,0.0022902857142857
26396,5580.0,-1,-1,-1,-1,-1,-1,24.056,0.0,54.312,2170.0,327.112,303.056,0.5,0.0,1.0,39.95433789954338,0.1507428571428571,0.9264594389689156,0.0783629629629629,-0.0403847619047619
19706,3720.0,-1,0,0,0,0,0,622.852,310.0,186.0,155.0,234.143,452.197,0.6163568317074667,0.1935658704657195,0.1981178801386825,0.2009727079062663,0.2562162895620611,0.5294160345515915,0.2728555555555556,0.0231380952380952
6279,1550.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
24211,11160.0,-2,-2,-1,-1,0,0,12.152,25.637,4250.131,155.0,158.689,166.656,1.0,2.109693877551021,165.78113663845224,0.0367112586087901,0.036901140410317,0.0379583277436118,0.1934111111111111,-0.0998814285714285
5070,4030.0,0,0,0,0,0,0,154.938,184.326,50.22,50.313,51.429,54.219,0.0396022344598074,0.0464299100449775,0.0123171436391837,0.0349445580794488,0.0368887999466346,0.038373776822151,0.6702423076923077,0.1620850549450549
232,1550.0,0,0,-2,-1,-1,0,0.0,0.0,81.344,1412.577,54.157,62.0,0.0,1.0,1.0,17.36547256097561,0.0383391489455088,0.0429580943789333,0.6584933333333334,0.0810799999999999
13885,5270.0,0,0,0,0,0,0,217.62,217.155,217.0,186.0,186.0,186.0,0.0504270495865987,0.0511381057365201,0.0536049316537121,0.0472392589734909,0.0473802661191613,0.047209523734588,0.7720774509803922,0.0160005042016806
22132,5580.0,-2,-2,-2,-2,-2,-2,137.795,156.457,6.2,23.095,0.0,0.0,10.975308641975309,1.1354330708661418,0.0396275014860313,3.725,0.0,1.0,0.0100388888888888,0.0028526984126984
25907,6510.0,0,0,0,0,0,0,294.5,282.1,306.9,189.1,189.1,195.3,0.0440136766708981,0.0413557411766844,0.0461441655596727,0.0282885431400282,0.0372539559426167,0.0388282497087881,0.9460777777777776,0.0592868027210884
1340,6200.0,-1,-1,0,0,0,-1,622.201,621.116,465.682,468.503,689.285,121.489,2.6076393400025983,1.0572529154134347,0.5369986415957675,0.4939534579683619,0.58345797580624,0.1767704104645918,0.1212475,-0.018923
2057,3100.0,1,2,2,2,2,0,40.61,0.0,93.0,0.0,31.0,31.0,0.0754391016412323,0.0,0.171291538198013,0.0,0.0506457330969865,0.0493510339041602,0.1886599999999999,-0.0063177142857142
21361,2170.0,-1,-1,-1,-1,0,0,39.091,12.09,24.18,0.0,0.0,24.18,1.0,0.3092783505154639,2.0,0.0,0.0,1.0,0.0097190476190476,0.0034808163265306
17058,1550.0,0,0,0,0,0,0,59.644,45.291,35.805,12.4,10.881,15.5,0.0380207098253102,0.0286960108420246,0.0266448279044015,0.0395178818415333,0.0364637440265946,0.0508750508750508,0.5814699999999999,0.2062668571428571
22402,2480.0,0,0,0,0,0,0,93.0,93.0,96.379,93.0,93.0,93.0,0.0458127176104086,0.0449115242971346,0.0456400469759248,0.0428033329528592,0.0420491975611465,0.0414857427330807,0.8628104166666667,-0.0177710714285714
23820,15500.0,0,0,0,0,0,0,417.105,424.421,393.452,368.373,369.582,310.992,0.0295080672928678,0.0344498739362585,0.0323546056623109,0.031609524088197,0.0327406943597686,0.0283374621136153,0.779919,0.0357708
17023,4340.0,0,0,0,0,0,0,58.497,93.0,48.98,40.114,42.005,155.0,0.0542023323950135,0.0837848405295201,0.0429079651304891,0.0356621193330577,0.0369380912139138,0.1345895020188425,0.2590011904761904,-0.0028108163265306
14390,14260.0,-1,-1,-1,-1,-1,-1,432.543,602.671,861.1179999999999,1202.18,0.0,0.0,0.4535348610433934,1.4003457465965572,1.4508513527629792,1.4030898368247766,0.0,1.0,0.0470141304347826,0.0045045341614906
28987,6200.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6048,930.0,-1,-1,-1,-1,-1,-1,148.087,116.87,128.681,122.14,114.607,26.133,1.9497959183673468,0.7911857292759706,1.101937881603398,0.9491688749698868,0.9383248730964469,0.2280227211252366,0.1265,-0.0039466666666666
12460,930.0,0,0,2,0,0,0,164.3,0.0,18.817,620.0,93.0,0.0,0.5250643946899148,0.0,0.0455398004351414,2.7491408934707904,0.1119235934935084,0.0,0.5651888888888889,-0.1200838095238095
20760,12710.0,-1,0,-1,-1,-1,-1,310.0,240.684,19.313,145.545,185.163,137.051,2.9949086552860136,0.5950793285812831,0.0802421432251416,7.536115569823435,1.2722044728434507,1.0696830389547545,0.0136589430894308,0.0019670383275261
1344,6200.0,-1,-1,-1,-1,-1,-1,22.785,45.353,482.05,156.395,207.979,93.651,0.1188166828322017,1.9904761904761905,10.628844839371157,0.3244372990353698,1.3298315163528245,0.4502906543449098,0.02974,-0.0042331428571428
14454,15500.0,-1,0,0,0,0,-1,147.839,608.499,4.867,0.0,24.49,26.66,3.483564645726808,3.1979472140762466,0.0076870348609479,0.0,0.933806146572104,1.0886075949367089,0.012469,0.0017917142857142
4474,7440.0,0,0,0,0,0,0,204.6,248.0,217.0,341.0,222.611,224.316,0.0350491484650066,0.0444474076049514,0.0378427471672,0.0582213894799242,0.0364732532861989,0.0363130874655612,0.790525,-0.0130292857142857
6065,13950.0,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,4177.095,0.0,1.0,1.0,1.0,1.0,1.0,0.0093496296296296,0.0080139682539682
17766,2480.0,0,0,0,0,0,0,93.0,77.68599999999999,93.248,93.0,62.0,93.0,0.0404552564863261,0.0339207883267007,0.046523137837169,0.0495564695971059,0.0469373386528983,0.0701442633683275,0.7470958333333333,0.0910207142857142
17937,6200.0,2,3,2,2,2,2,0.0,155.0,0.0,372.0,114.7,0.0,0.0,0.0542734949959837,0.0,0.1299151221202148,0.0363325706766695,0.0,0.48283,-0.0104148571428571
22747,19220.0,-1,-1,-1,-2,-1,0,1106.793,38.471,3.689,746.728,0.0,0.0,18.16022380467955,0.034758983838893,0.0958904109589041,1.0,0.0,0.0,0.0183674731182795,0.0008551612903225
27387,1860.0,1,-1,0,0,0,0,1855.412,155.341,155.0,77.5,31.0,155.0,1.0,0.0886008805276093,0.0895431508443919,0.0523045379417118,0.1240387000744232,0.6035731530661517,0.4859916666666666,0.049617619047619
11938,7130.0,-1,-1,-1,-1,-1,-1,20.181,20.181,0.0,20.181,46.376,60.543,1.0,1.0,0.0,1.0,2.2980030721966203,1.3054812834224598,0.0029710144927536,-0.0004439751552795
10784,1550.0,0,0,0,0,0,0,42.935,37.2,10.85,12.4,11.16,12.4,0.0272134239792509,0.0243244886789775,0.0352715912526453,0.0395022713806043,0.0355977454761198,0.0394866732477788,0.4683966666666666,0.1835868571428571
26067,9300.0,-1,0,0,0,0,0,37.882,38.719,38.657,18.91,18.941,19.096,0.0802363755745239,0.0770416975080187,0.0723359823655664,0.0334484838515106,0.0328494623655913,0.0343385918947544,0.0574761111111111,-0.0020673333333333
2326,1550.0,0,0,0,-2,-2,-2,62.775,0.0,0.0,0.0,0.0,0.0,0.044595665961945,0.0,1.0,1.0,1.0,1.0,0.2714433333333333,0.1914942857142857
19529,620.0,-1,-1,-1,-1,-1,-1,29.202,305.319,119.97,207.7,148.18,4.65,1.0,10.455414012738853,0.3929332927200731,1.7312661498708009,0.7209653092006033,0.1282051282051282,0.195025,-0.0174642857142857
12613,5270.0,-2,-2,-1,-1,-1,-1,0.0,510.694,144.15,73.129,0.0,61.287,0.0,1.0,0.2822629598154668,0.5073118279569893,0.0,1.0,0.0237509803921568,0.0014221848739495
422,7130.0,-1,-1,-1,-1,-1,-1,86.645,41.85,11.501,92.38,0.0,68.603,0.2730292077757155,0.483005366726297,0.2748148148148148,8.032345013477089,0.0,1.0,0.01285,0.0064110559006211
2070,620.0,2,2,2,0,0,0,124.0,0.0,62.0,62.0,155.0,0.0,0.4985044865403789,0.0,0.1779676098949991,0.1570475068708284,0.3482136639041716,0.0,0.6429166666666667,-0.0924
16044,1550.0,0,-1,0,0,0,-2,31.0,32.55,31.0,0.0,31.0,0.0,0.380517503805175,1.0499999999999998,0.4878048780487805,0.0,1.0,1.0,0.0289266666666666,0.00868
3092,7130.0,2,2,2,2,2,2,310.0,263.5,263.5,263.5,992.0,6.2,0.0462087990795207,0.0383887561591372,0.0378192949593553,0.0372771048407609,0.1375019336209415,0.0007678368500261,1.0027528985507246,-0.031987453416149
6913,9300.0,2,2,2,0,0,2,372.0,0.0,310.0,377.58,310.0,335.327,0.0439338356435208,0.0,0.0365854104700127,0.0439283009341075,0.0350981871786322,0.0377113133940182,0.9304444444444444,-0.0085005714285714
3185,2170.0,2,2,2,2,0,0,0.0,124.0,0.0,62.0,52.7,93.0,0.0,0.0877616393874237,0.0,0.0421700718999725,0.0350898920469791,0.0664525418097242,0.6707166666666667,-0.0001057142857142
26334,2480.0,2,0,0,0,2,0,52.7,43.4,74.4,0.0,31.0,46.5,0.0633005659815311,0.0565473786250908,0.1041485853150494,0.0,0.0456829602558245,0.0681725219288278,0.2947291666666667,0.0117835714285714
18120,8680.0,-1,-1,-1,2,-1,-1,130.696,142.135,0.0,9.362,167.989,31.155,0.3892530698919767,1.0888150083115649,0.0,0.2265566391597899,17.943708609271525,0.1854585716921941,0.0149720238095238,0.004133775510204
23889,1550.0,0,0,0,0,0,0,62.0,155.0,46.5,31.0,62.0,155.0,0.0696257615317667,0.1759076836476217,0.0484417891167447,0.034950370473927,0.0784375245117264,0.2010777768840987,0.5569666666666667,0.0173862857142857
6923,4030.0,0,0,0,0,0,0,36.797,46.5,19.096,15.5,15.5,15.035,0.0482932584726799,0.0631818373278294,0.0528030173152751,0.0423513467728273,0.0451222813825466,0.0425587925587925,0.1208576923076923,0.0228032967032967
20933,10540.0,-2,-2,-2,-2,-2,-2,348.998,96.472,103.881,39.029,597.401,526.752,0.9893663766587572,0.2807144145769439,1.076799485861183,0.3757087436586094,15.306592533756948,0.8817394011727466,0.0242441176470588,-0.0008586554621848
13561,1550.0,2,2,2,0,0,0,31.0,31.0,31.0,31.0,124.744,62.0,0.0524769101595298,0.0538039384482944,0.0574118727752899,0.0666488936283657,0.2546190837762592,0.1146591756005274,0.34437,0.0107571428571428
7940,620.0,0,0,2,0,0,0,99.2,0.0,25.73,23.25,31.0,8.741999999999999,0.1833810888252149,0.0,0.0420849812392252,0.0382340946166394,0.0520074890784272,0.0141865378810745,0.9687666666666668,-0.0123485714285714
25088,930.0,0,0,0,-2,-2,-2,93.0,0.0,0.0,0.0,0.0,0.0,0.124064348041851,0.0,1.0,1.0,1.0,1.0,0.2278333333333333,0.1632304761904761
2402,9920.0,-1,2,-1,-1,-2,-2,0.0,60.388,0.0,0.0,0.0,0.0,0.0,11.52662721893491,0.0,1.0,1.0,1.0,0.0014901041666666,0.0005541964285714
7543,2480.0,2,2,2,0,0,2,77.5,46.5,31.0,62.0,0.0,32.798,0.121000919606989,0.0666222518321119,0.0428467372209606,0.0845522955948254,0.0,0.0430659014124638,0.2913645833333333,-0.0098774999999999
24246,13330.0,0,0,0,0,0,0,558.0,558.0,513.67,365.893,327.453,310.0,0.0410214336991077,0.0410311586059435,0.0378929940267652,0.027081536004699,0.0305731709787872,0.0437028555445812,0.9011313953488372,0.088432757475083
17119,2480.0,0,0,2,0,0,0,292.175,0.031,62.372,33.821,31.186,77.996,0.2367317207947153,2.15633423180593e-05,0.046172204883422,0.0383237319095124,0.038735512687228,0.1062230853668834,0.4331020833333334,0.0560553571428571
25135,8060.0,1,-1,-1,-1,0,-1,9.672,28.52,1168.266,0.0,17.794,10.788,1.0,2.9487179487179485,40.96304347826087,0.0,0.0157161240861922,0.6062717770034843,0.0487275641025641,-0.0162932967032967
26136,11470.0,-1,-1,-1,2,-1,-1,51.894,1330.551,0.0,115.568,71.3,1338.673,0.5970042796005707,25.63978494623656,0.0,0.1059271466727283,0.6169527896995708,19.269522534582773,0.0384918918918918,9.80694980694974e-05
7182,7440.0,-1,-1,0,-1,0,-1,323.02,35.65,183.768,112.189,410.037,240.684,1.805892547660312,0.1104494813676527,1.2948885976408913,0.6104925775978407,2.353977576081153,0.586981174869585,0.0316208333333333,-0.002887619047619
17644,2480.0,0,0,0,0,0,0,64.232,51.181,42.129,24.49,25.327,25.451,0.0558144546507555,0.0430879244199702,0.0650363705972434,0.0365673023514164,0.0370773769003857,0.0364953769559032,0.33848125,0.0433117857142857
2027,2170.0,0,0,0,0,2,0,68.2,77.5,111.6,0.0,54.374,58.652,0.047744091668656,0.052930216802168,0.0740466493891151,0.0,0.034924933296165,0.0387117894995294,0.6956166666666667,-0.0103922448979591
11267,7130.0,0,0,0,0,0,0,51.956,52.7,62.217,31.0,31.0,31.0,0.0823344468461387,0.0790550595238095,0.092365042109623,0.0432656946307273,0.0435995814440181,0.0427752587903156,0.0963884057971014,-0.0025826086956521
12996,8680.0,-1,-1,0,0,0,0,2768.145,67.952,58.869,51.863,65.875,46.841,23.115454310121667,0.0259098592215222,0.0280233158710248,0.026293455711322,0.0349162011173184,0.0250513959811658,0.2029958333333333,-0.0211127551020408
10800,2480.0,0,0,0,-1,0,0,86.8,83.7,1903.4,71.672,86.8,86.8,0.0346298930183662,0.0345825755052898,1.6006256517205422,0.0384948384948384,0.0472000269714439,0.046687676120921,0.784675,0.0496307142857142
9265,1860.0,2,2,2,2,2,2,99.2,0.0,141.98,0.0,146.537,0.0,0.0527139444856272,0.0,0.0753971520289735,0.0,0.0850088119987051,0.0,0.991075,0.0156785714285714
4553,4960.0,-1,2,2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.047184375,0.03249375
12419,930.0,-1,0,0,0,0,0,52.7,52.7,31.0,31.0,62.0,43.4,0.0847077582340923,0.0803858520900321,0.0450755014649537,0.0443439315329697,0.0861215174611376,0.0563675162056609,0.7445166666666667,-0.0289819047619047
16047,1860.0,0,0,0,0,0,0,93.0,108.19,55.614,40.641,29.543,43.09,0.0473529690311582,0.0534464540038897,0.0267413955013639,0.0483389255558423,0.0362137102903176,0.052500377700559,0.7657027777777778,0.1625261904761905
25561,11470.0,0,0,0,0,0,0,6510.0,291.803,244.9,186.0,186.0,217.0,2.017019805213516,0.0403766139064041,0.0354832914121451,0.0325503173655943,0.0354865801582701,0.0416815529355722,0.4870414414414414,-0.0068466409266409
25428,1550.0,0,0,0,0,0,-2,62.0,56.234,31.0,0.0,0.0,0.0,0.0468559647643145,0.0448932115722523,0.0314356669076734,0.0,1.0,1.0,0.4293333333333333,0.2014594285714285
87,4960.0,0,0,0,0,0,-1,35.557,62.0,62.0,0.0,23.746,71.393,0.299790904338735,0.4209640075773521,0.3028467595396729,0.0,0.108314479638009,3.006527415143603,0.032940625,0.0011316071428571
14306,1550.0,-1,0,0,0,0,0,62.0,62.0,62.0,155.031,155.0,155.651,0.0392935028193088,0.0395827973162863,0.0397022332506203,0.1065130345885159,0.0993186738970661,0.1028240257213655,0.99309,0.0081799999999999
19560,6510.0,0,0,0,0,0,0,232.655,219.232,124.279,248.0,310.0,372.0,0.0476374854009038,0.0440796075718194,0.0310181280803422,0.0669013790046747,0.08311308366163,0.1120218069117454,0.6303547619047619,0.051991156462585
3417,1550.0,2,0,0,-1,0,0,93.0,124.0,1645.573,39.308,21.948,20.584,0.0540365286933967,0.0755700818046135,0.9630093247705092,0.0373215599705665,0.0376055664736814,0.0345437519508896,0.7853166666666667,0.1742508571428571
10896,15500.0,-1,-1,-1,-1,0,0,62.0,40.796,155.0,155.0,62.0,37.913,1.951219512195122,0.7782377291543465,3.799392097264438,1.0119409026512851,0.2342194636374282,0.3183237896928683,0.007118,-0.0021859428571428
25217,1550.0,0,0,0,0,0,0,61.535,71.796,57.35,46.5,37.2,161.076,0.0390210340082563,0.0464770925728963,0.0392264959077223,0.0314491781281449,0.0328983441166794,0.1591229252159,0.8822966666666666,0.0746348571428571
27178,8680.0,1,-2,-1,0,0,0,0.0,189.1,124.0,108.5,77.5,62.0,1.0,1.0,0.7127583749109052,0.5059997108573081,0.2439738460037084,0.1691761123329385,0.0203666666666666,-0.0094575510204081
8878,1550.0,0,0,0,0,0,0,351.54,40.3,19.871,23.281,17.762999999999998,14.756,2.0060145055722627,0.0769686204854943,0.0364080427127115,0.0418267891952102,0.0311108698012813,0.0255900220418257,0.3170766666666667,-0.0398131428571428
6362,620.0,0,0,2,0,0,0,91.45,0.062,21.297,21.979,29.915,17.329,0.1461553705905668,9.660902328277462e-05,0.0342523807149623,0.036204871572282,0.0482717222750237,0.0273403110632886,1.008025,0.0018528571428571
27188,3100.0,2,0,0,2,2,2,58.9,130.2,27.9,43.4,27.9,199.64,0.0547645125958379,0.1166213139334703,0.0228885328450446,0.0357644654489717,0.0227882716361979,0.1614196911971124,0.38094,-0.010364
7803,1550.0,0,0,0,0,0,0,62.0,62.0,31.0,31.0,31.0,31.0,0.041785930677141,0.0414413294378483,0.0519264721154844,0.0518995225243927,0.0525210084033613,0.051137816415239,0.5774833333333333,0.1309674285714285
20644,3100.0,1,2,0,0,2,0,0.0,108.965,195.3,0.403,23.715,0.0,0.0,0.0408530915853091,0.0876095118898623,0.0001978901861689,0.0119840213049267,0.0,0.6587916666666667,0.1214905714285714
8734,6510.0,0,0,0,0,0,0,62.0,93.0,122.202,62.0,62.0,63.55,0.0444968518477317,0.065775049331287,0.0824065557320846,0.0397266804385825,0.0391588675255511,0.0392502249708016,0.2317777777777777,-0.0075251700680272
26314,6200.0,0,0,0,-1,-1,0,139.5,104.718,170.531,291.462,186.0,176.173,0.570631498858737,0.4757076468103084,1.0228709557456304,1.7091437920378112,0.6381620931716656,0.6163105953801106,0.0370741666666666,-0.0019572857142857
14108,17050.0,0,0,0,0,0,0,373.116,281.201,248.682,210.707,219.945,200.539,0.0467321289210376,0.0361054944355108,0.0325341076845708,0.0282507949042997,0.0298149331002487,0.0293779717437408,0.4406433333333333,0.0120805714285714
1847,930.0,1,3,2,2,0,0,0.0,32.86,0.0,38.781,33.418,38.533,0.0,0.0347233596488354,0.0,0.0424010303687635,0.0356057603382216,0.0418588988045125,1.0116444444444443,0.009607619047619
25411,3100.0,3,2,2,5,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114999999999999,0.0008571428571428
3824,15500.0,-1,-1,-1,0,0,-1,27.063,266.476,8.525,9.3,61.504,837.434,0.012021481685486,9.846506300114548,0.0319916240111679,0.0467435338111561,0.3177959314432164,13.615927419354838,0.0322446666666666,0.0193855999999999
10334,7440.0,0,0,0,-1,-1,-1,31.0,0.0,31.0,0.0,5200.157,149.11,0.24330900243309,0.0,1.0,0.0,1.0,0.0286741342617155,0.1235118055555555,-0.0957363095238095
16068,6820.0,0,0,0,0,0,0,232.5,108.5,124.0,108.5,124.0,93.0,0.1107468769380703,0.0472608936359831,0.0527934324969973,0.0449282431773253,0.0503113011760266,0.0365581701417238,0.3462227272727273,-0.0117109090909091
7190,15500.0,-1,-1,-1,-1,-1,-1,18.6,0.0,1602.607,1162.841,52.235,12.834,0.131578947368421,0.0,1.0,0.7255933613169042,0.0449201567540188,0.2456973293768546,0.0320176666666666,-0.0084602857142857
26109,930.0,2,2,2,0,0,0,9.3,46.5,55.8,37.2,40.3,37.2,0.0111756817165847,0.0567880669342015,0.0662032439589539,0.0425004427129449,0.045345146325299,0.0408788962698007,0.9261444444444444,-0.0193961904761904
29693,1860.0,3,2,2,7,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333333,0.0014285714285714
6313,6200.0,-2,-2,-2,-2,-2,-2,0.0,110.174,57.505,41.447,450.802,91.605,0.0,1.0,0.5271383915885195,0.7242686890574215,10.933834586466167,0.2042156185210781,0.0197583333333333,-0.0088388571428571
21337,2480.0,0,0,0,0,0,0,56.482,74.431,80.011,38.378,56.296,116.126,0.0365152213559933,0.0471783384421913,0.0491881384357371,0.0230651712188396,0.2302815115394369,0.2279698149951314,0.4817770833333333,0.1054075
22678,4650.0,-2,-2,-2,-2,-1,0,12.896,12.896,12.896,1175.241,43.4,43.4,1.0,1.0,1.0,91.13221153846152,0.0369285959220279,0.0365544792292227,0.0865266666666666,-0.0575047619047619
525,6820.0,-1,-1,-1,-1,-1,-1,410.75,13.423,56.761,0.0,89.621,4758.624,7.83096926713948,0.0326792452830188,4.228637413394919,0.0,1.0,53.09719820131443,0.015225,0.0042022077922077
7357,16430.0,0,0,0,0,0,0,620.0,310.0,310.0,310.0,279.0,325.5,0.0934483370868415,0.0254023735977889,0.0424823273518216,0.0429848693259972,0.0376562735351709,0.0443680093975669,0.4878550314465408,0.0190596765498652
4466,2170.0,0,0,0,0,0,0,89.68299999999999,131.161,248.0,77.5,51.925,62.0,0.0385625358233028,0.0595068986371499,0.1083555687990139,0.0533071772783487,0.0344041408207698,0.042398931546925,0.8635904761904762,0.0952767346938775
29932,1550.0,0,0,0,-1,2,0,83.266,0.0,1567.081,0.0,49.6,46.5,0.0531207974052685,0.0,1.0,0.0,0.0394185760039418,0.0380865326020719,0.7693300000000001,0.0186908571428571
23423,8060.0,0,0,0,0,0,0,184.946,238.452,241.428,194.277,201.903,310.0,0.0364781412412106,0.046116490302467,0.0453309895636281,0.0357607504793207,0.0371837836912027,0.0559127760693318,0.6611557692307691,-0.0115418681318681
11063,4030.0,0,0,0,0,0,0,186.0,139.5,158.1,166.315,88.226,80.6,0.0502037435258089,0.0369530942057548,0.0416530545573342,0.042855202933165,0.0222963868258594,0.0349956255468066,0.8857141025641025,0.045216923076923
4351,620.0,-1,-1,-1,-1,0,0,270.785,61.163,549.0409999999999,62.0,155.0,155.0,0.6267939150401838,0.2282772185583709,8.976685250886973,0.1129241714188922,0.3637157197934095,0.3596863534997482,0.5825916666666667,-0.0441071428571428
1931,620.0,-1,-1,-1,2,2,2,34.007,31.093,0.0,7.439999999999999,0.0,24.18,2.8128205128205126,1.4186704384724185,0.0,0.2580645161290322,0.0,3.2500000000000004,0.0363916666666666,0.0013157142857142
2303,2480.0,0,0,0,0,0,0,62.0,62.0,51.708,62.0,45.043,51.584,0.0386465962010395,0.0462107208872458,0.037708549984175,0.0441735135612686,0.0365002009646302,0.0409872407507759,0.5519729166666667,0.0232639285714285
8509,12710.0,0,0,0,0,0,0,94.147,93.465,110.019,155.899,134.075,186.899,0.0566298084991329,0.059870132449016,0.0795811283523185,0.1142539076699382,0.1116763065482338,0.1649972632731253,0.1088894308943089,0.0084263414634146
15474,5580.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
19585,6200.0,-2,-2,-2,-2,-2,-2,0.0,64.79,0.0,0.0,87.42,326.74,1.0,1.0,0.0,1.0,1.0,3.7375886524822697,0.0040916666666666,-0.0017157142857142
16639,930.0,1,2,2,2,0,0,0.0,93.155,0.0,28.83,31.0,62.0,0.0,0.153347621963666,0.0,0.0436189672154214,0.0456683563958533,0.0893056485822728,0.70775,-0.01634
3720,2790.0,0,0,2,0,0,0,99.2,0.0,31.0,31.0,62.0,0.0,0.1290218530763648,0.0,0.0486404980787003,0.0580450429533317,0.3062318174858368,0.0,0.1945962962962962,0.0470939682539682
9780,11160.0,-1,-1,-1,0,0,0,100.254,217.651,0.186,0.217,0.0,0.0,1.2381316998468608,2.181789931634556,0.0008584919158677,0.002565042139978,0.0,1.0,0.0078564814814814,0.0018044444444444
16338,1550.0,2,0,0,2,0,0,53.444,119.505,0.0,52.514,115.103,62.0,0.0392005275245003,0.0857238158772515,0.0,0.0360479220309407,0.0774509803921568,0.0392904151032355,0.9429533333333332,-0.0242411428571428
22652,1550.0,0,0,0,0,0,-1,54.25,93.496,31.0,0.0,322.4,155.0,0.0425542262425834,0.0780659522700212,0.0132310134956337,0.0,1.0,0.6518055012384305,0.5935333333333334,0.1986411428571428
25380,2480.0,0,0,0,0,0,0,92.504,75.919,49.972,24.738,40.517,11.129,0.0387336284219681,0.0310999923805653,0.0202113921035144,0.0197046767741616,0.0447418868957962,0.0121197798858917,0.6976520833333333,0.1517682142857143
601,930.0,-1,-1,-1,-1,-1,-1,12.09,12.09,12.09,12.09,40.92,0.0,1.0,1.0,1.0,1.0,3.3846153846153846,0.0,0.0181666666666666,-0.0044285714285714
18948,3100.0,1,2,2,2,2,2,155.0,99.2,77.5,0.0,214.458,109.12,0.0786881118000692,0.0480718674418255,0.0370019537031555,0.0,0.1062574877891438,0.0501010561074895,0.6674666666666668,-0.0083074285714285
2287,2170.0,1,2,0,0,0,0,0.713,50.747,31.0,62.0,93.217,93.434,0.0006542454842838,0.0615459809008196,0.0438731189400254,0.0863707030575228,0.1212011285771866,0.1098676776145518,0.3808214285714286,0.0178004081632653
18029,3410.0,1,2,0,0,2,2,0.0,61.38,185.597,62.0,0.031,93.837,0.0,0.044560471710852,0.1318867716708888,0.0396809650410698,1.991357508413485e-05,0.0628021328243324,0.4304666666666667,-0.0093625974025974
10962,3410.0,0,0,0,0,0,0,180.916,179.18,155.0,130.386,155.0,155.0,0.0501840195370274,0.0486609811333462,0.0413120713872593,0.0352654128971132,0.043050748222004,0.0439031671744799,1.0687863636363637,0.0056376623376623
9810,1550.0,0,0,0,-1,-1,2,35.309,31.062,414.129,24.8,0.0,13.206,0.1551137137409778,0.1257372317731208,1.5125679347826089,0.0731863507455859,0.0,0.0403906324073196,0.1906666666666666,-0.0165405714285714
4549,930.0,2,2,2,0,0,0,31.0,31.0,31.0,31.0,142.6,0.0,0.0735618655289098,0.0710328171615286,0.0687426960885406,0.0653423941453214,0.2864972595914299,0.0,0.5209722222222222,-0.0378104761904761
785,15500.0,1,-2,-2,-2,-2,-2,686.867,0.0,0.0,0.0,0.0,0.0,0.7051653352853187,0.0,1.0,1.0,1.0,1.0,0.017857,0.0127745714285714
